id,title,author,avg_rating,ratings,url,img,pages,year
1627,The Secret Scripture,Sebastian Barry,3.74,"11,083",/book/show/3419808-the-secret-scripture,https://d2arxad8u2l0g7.cloudfront.net/books/1325714117l/3419808.jpg,300,2008
1628,World's Fair Nurse,Dorothy Daniels,4.50,2,/book/show/13505540-world-s-fair-nurse,https://d2arxad8u2l0g7.cloudfront.net/books/1384569055l/13505540.jpg,127,1985
1629,Clockers,Richard Price,4.06,"6,590",/book/show/45794.Clockers,https://d2arxad8u2l0g7.cloudfront.net/books/1170298592l/45794.jpg,608,1992
1630,Snow,Orhan Pamuk,3.54,"27,755",/book/show/11691.Snow,https://d2arxad8u2l0g7.cloudfront.net/books/1357684424l/11691.jpg,463,2002
1631,"Home (Gilead, #2)",Marilynne Robinson,3.95,"14,216",/book/show/2924318-home,https://d2arxad8u2l0g7.cloudfront.net/books/1426188598l/2924318.jpg,325,2008
1632,Fingersmith,Sarah Waters,4.02,"46,308",/book/show/8913370-fingersmith,https://d2arxad8u2l0g7.cloudfront.net/books/1406506683l/8913370.jpg,592,2002
1633,True History of the Kelly Gang,Peter Carey,3.80,"14,847",/book/show/110090.True_History_of_the_Kelly_Gang,https://d2arxad8u2l0g7.cloudfront.net/books/1440509588l/110090.jpg,384,2000
1634,The Optimist's Daughter,Eudora Welty,3.48,"6,791",/book/show/12585.The_Optimist_s_Daughter,https://d2arxad8u2l0g7.cloudfront.net/books/1266450645l/12585.jpg,192,1972
1635,The White Tiger,Aravind Adiga,3.70,"113,377",/book/show/1768603.The_White_Tiger,https://d2arxad8u2l0g7.cloudfront.net/books/1347754998l/1768603.jpg,320,2008
1636,A Lesson Before Dying,Ernest J. Gaines,3.92,"39,035",/book/show/5197.A_Lesson_Before_Dying,https://d2arxad8u2l0g7.cloudfront.net/books/1405866945l/5197.jpg,256,1993
1637,Small Island,Andrea Levy,3.88,"17,216",/book/show/44001.Small_Island,https://d2arxad8u2l0g7.cloudfront.net/books/1437256773l/44001.jpg,441,2004
1638,Billy Bathgate,E. L. Doctorow,0.00,0,/book/show/31579771-billy-bathgate,https://d2arxad8u2l0g7.cloudfront.net/books/1471904834l/31579771.jpg,311,1989
1639,"Them (Wonderland Quartet, #3)",Joyce Carol Oates,3.70,"2,339",/book/show/11779.Them,https://d2arxad8u2l0g7.cloudfront.net/books/1344071671l/11779.jpg,576,1969
1640,The Collected Stories of Jean Stafford,Jean Stafford,3.75,"1,027",/book/show/805969.The_Collected_Stories_of_Jean_Stafford,https://d2arxad8u2l0g7.cloudfront.net/books/1316637165l/805969.jpg,512,1970
1641,Brooklyn,Colm Tóibín,3.62,"53,140",/book/show/4954833-brooklyn,https://d2arxad8u2l0g7.cloudfront.net/books/1406806402l/4954833.jpg,262,2009
1642,March Battalion,Sven Hassel,3.98,811,/book/show/1058619.March_Battalion,https://d2arxad8u2l0g7.cloudfront.net/books/1328859788l/1058619.jpg,224,2005
1643,The Inheritance of Loss,Kiran Desai,3.40,"37,772",/book/show/95186.The_Inheritance_of_Loss,https://d2arxad8u2l0g7.cloudfront.net/books/1327909065l/95186.jpg,357,2006
1644,Women in Their Beds: New and Selected Stories,Gina Berriault,3.81,244,/book/show/374182.Women_in_Their_Beds,https://d2arxad8u2l0g7.cloudfront.net/books/1388874849l/374182.jpg,352,1997
1645,The Hours,Michael Cunningham,3.90,"97,640",/book/show/11899.The_Hours,https://d2arxad8u2l0g7.cloudfront.net/books/1327871525l/11899.jpg,226,1998
1646,The Collected Stories of Katherine Anne Porter,Katherine Anne Porter,3.98,"4,821",/book/show/129671.The_Collected_Stories_of_Katherine_Anne_Porter,https://d2arxad8u2l0g7.cloudfront.net/books/1436065337l/129671.jpg,495,1965
1647,Empire Falls,Richard Russo,3.90,"87,443",/book/show/187020.Empire_Falls,https://d2arxad8u2l0g7.cloudfront.net/books/1403184884l/187020.jpg,483,2001
1648,,,,,,,,2002
1649,Mystic River,Dennis Lehane,4.19,"76,611",/book/show/21671.Mystic_River,https://d2arxad8u2l0g7.cloudfront.net/books/1407109549l/21671.jpg,416,2001
1650,Say You're One of Them,Uwem Akpan,3.48,"11,851",/book/show/2296567.Say_You_re_One_of_Them,https://d2arxad8u2l0g7.cloudfront.net/books/1266709325l/2296567.jpg,358,2008
1651,Black Water,Joyce Carol Oates,3.52,"4,604",/book/show/15974.Black_Water,https://d2arxad8u2l0g7.cloudfront.net/books/1388283255l/15974.jpg,160,1992
1652,Words of Silk,Sandra Brown,3.54,"2,585",/book/show/30357.Words_of_Silk,https://d2arxad8u2l0g7.cloudfront.net/books/1388175616l/30357.jpg,224,1946
1653,Rapture,Carol Ann Duffy,4.09,"1,167",/book/show/409965.Rapture,https://d2arxad8u2l0g7.cloudfront.net/books/1328846881l/409965.jpg,100,2005
1654,"The Adventures of Tintin, Vol. 1: Tintin in America / Cigars of the Pharaoh / The Blue Lotus",Hergé,4.12,"2,015",/book/show/77174.The_Adventures_of_Tintin_Vol_1,https://d2arxad8u2l0g7.cloudfront.net/books/1388179379l/77174.jpg,192,1936
1655,"Fiction Set in Roman Gaul: Asterix, Novels Set in Roman Gaul, Ren Goscinny, Albert Uderzo, Obelix, List of Asterix Characters",Source Wikipedia,0.00,0,/book/show/9375710-fiction-set-in-roman-gaul,https://d2arxad8u2l0g7.cloudfront.net/books/1381715893l/9375710.jpg,108,1961
1656,The Bald Soprano and Other Plays,Eugène Ionesco,4.03,"4,440",/book/show/12095.The_Bald_Soprano_and_Other_Plays,https://d2arxad8u2l0g7.cloudfront.net/books/1400512526l/12095.jpg,160,1959
1657,The Unconsoled,Kazuo Ishiguro,3.50,"6,291",/book/show/40117.The_Unconsoled,https://d2arxad8u2l0g7.cloudfront.net/books/1342193138l/40117.jpg,535,1995
1658,The Abyss,Lara Blunte,4.13,124,/book/show/30331329-the-abyss,https://d2arxad8u2l0g7.cloudfront.net/books/1464797880l/30331329.jpg,255,1968
1659,The Horseman on the Roof,Jean Giono,3.90,743,/book/show/143820.The_Horseman_on_the_Roof,https://d2arxad8u2l0g7.cloudfront.net/books/1312038325l/143820.jpg,430,1951
1660,The Collected Stories,Amy Hempel,4.26,"5,351",/book/show/33299.The_Collected_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1388183911l/33299.jpg,409,2006
1661,Belle du Seigneur,Albert Cohen,4.16,"1,553",/book/show/184618.Belle_du_Seigneur,https://d2arxad8u2l0g7.cloudfront.net/books/1362934085l/184618.jpg,1110,1968
1662,The Lovely Bones,Alice Sebold,3.76,"1,528,054",/book/show/12232938-the-lovely-bones,https://d2arxad8u2l0g7.cloudfront.net/books/1457810586l/12232938.jpg,328,2002
1663,Thérèse Desqueyroux,François Mauriac,3.67,"1,464",/book/show/568674.Th_r_se_Desqueyroux,https://d2arxad8u2l0g7.cloudfront.net/books/1335423182l/568674.jpg,189,1927
1664,Wealth and Poverty in Close Personal Relationships: Money Matters,Susan Millns,0.00,0,/book/show/29140169-wealth-and-poverty-in-close-personal-relationships,,240,1964
1665,The Arrival,Shaun Tan,4.32,"32,367",/book/show/920607.The_Arrival,https://d2arxad8u2l0g7.cloudfront.net/books/1312827620l/920607.jpg,128,2006
1666,How I Live Now,Meg Rosoff,3.58,"30,792",/book/show/161426.How_I_Live_Now,https://d2arxad8u2l0g7.cloudfront.net/books/1327870252l/161426.jpg,194,2004
1667,La Confusion des sentiments,Stefan Zweig,4.11,"2,208",/book/show/1393713.La_Confusion_des_sentiments,https://d2arxad8u2l0g7.cloudfront.net/books/1319309887l/1393713.jpg,124,1927
1668,,,,,,,,2009
1669,"The Eye in the Door (Regeneration, #2)",Pat Barker,4.07,"5,547",/book/show/151928.The_Eye_in_the_Door,https://d2arxad8u2l0g7.cloudfront.net/books/1439173585l/151928.jpg,288,1993
1670,Runaway,Alice Munro,3.98,"13,920",/book/show/14280.Runaway,https://d2arxad8u2l0g7.cloudfront.net/books/1431005856l/14280.jpg,335,2004
1671,The House on Mango Street,Sandra Cisneros,3.54,"76,530",/book/show/139253.The_House_on_Mango_Street,https://d2arxad8u2l0g7.cloudfront.net/books/1348245688l/139253.jpg,110,1984
1672,LaBrava,Elmore Leonard,3.78,"2,170",/book/show/288989.LaBrava,https://d2arxad8u2l0g7.cloudfront.net/books/1347694793l/288989.jpg,432,1983
1673,Le Silence de la mer,Vercors,3.88,"1,753",/book/show/385185.Le_Silence_de_la_mer,https://d2arxad8u2l0g7.cloudfront.net/books/1431348236l/385185.jpg,189,1942
1674,Thursbitch,Alan Garner,3.55,459,/book/show/925775.Thursbitch,https://d2arxad8u2l0g7.cloudfront.net/books/1320484654l/925775.jpg,160,2003
1675,Eva Luna,Isabel Allende,3.94,"27,741",/book/show/149196.Eva_Luna,https://d2arxad8u2l0g7.cloudfront.net/books/1398519037l/149196.jpg,320,1985
1676,Under Satan's Sun,Georges Bernanos,3.61,267,/book/show/364143.Under_Satan_s_Sun,https://d2arxad8u2l0g7.cloudfront.net/books/1328818834l/364143.jpg,257,1926
1677,The Sandman: Overture,Neil Gaiman,3.93,"43,538",/book/show/18310944-the-sandman,https://d2arxad8u2l0g7.cloudfront.net/books/1444878181l/18310944.jpg,224,1991
1678,The Joke,Milan Kundera,3.97,"18,469",/book/show/26114.The_Joke,https://d2arxad8u2l0g7.cloudfront.net/books/1448044837l/26114.jpg,371,1967
1679,"3 Novels: The Conformist, A Ghost At Noon, The Fancy Dress Party",Alberto Moravia,really liked it 4.00,11,/book/show/674828.3_Novels,,,1954
1680,Ghost Girl,Torey L. Hayden,4.12,"7,035",/book/show/76423.Ghost_Girl,https://d2arxad8u2l0g7.cloudfront.net/books/1386924696l/76423.jpg,307,2007
1681,Aurélien,Louis Aragon,4.16,375,/book/show/379107.Aur_lien,https://d2arxad8u2l0g7.cloudfront.net/books/1174317824l/379107.jpg,811,1944
1682,Waiting to Exhale,Terry McMillan,3.93,"11,485",/book/show/122212.Waiting_to_Exhale,https://d2arxad8u2l0g7.cloudfront.net/books/1309282766l/122212.jpg,448,1995
1683,"Stars in Her Eyes (Satin Slippers, #3)",Elizabeth Bernard,3.54,50,/book/show/2701558-stars-in-her-eyes,https://d2arxad8u2l0g7.cloudfront.net/books/1313194861l/2701558.jpg,160,1929
1684,Sweet Bird of Youth,Tennessee Williams,3.74,"1,672",/book/show/200754.Sweet_Bird_of_Youth,https://d2arxad8u2l0g7.cloudfront.net/books/1366830831l/200754.jpg,0,2002
1685,"Wolf Brother (Chronicles of Ancient Darkness, #1)",Michelle Paver,4.14,"16,597",/book/show/295305.Wolf_Brother,https://d2arxad8u2l0g7.cloudfront.net/books/1386924715l/295305.jpg,295,2004
1686,The Resistible Rise of Arturo Ui,Bertolt Brecht,3.84,981,/book/show/580449.The_Resistible_Rise_of_Arturo_Ui,https://d2arxad8u2l0g7.cloudfront.net/books/1388986948l/580449.jpg,125,1941
1687,"Friday Barnes, Girl Detective (Friday Barnes #1)",R.A. Spratt,4.23,326,/book/show/25663502-friday-barnes-girl-detective,https://d2arxad8u2l0g7.cloudfront.net/books/1443627404l/25663502.jpg,272,1967
1688,The Night Manager,John le Carré,3.78,"5,888",/book/show/1735330.The_Night_Manager,https://d2arxad8u2l0g7.cloudfront.net/books/1348724026l/1735330.jpg,597,1993
1689,If Nobody Speaks of Remarkable Things,Jon McGregor,3.90,"5,416",/book/show/103345.If_Nobody_Speaks_of_Remarkable_Things,https://d2arxad8u2l0g7.cloudfront.net/books/1440279416l/103345.jpg,288,2002
1690,"Fleshmarket Close (Inspector Rebus, #15)",Ian Rankin,3.96,"6,491",/book/show/205650.Fleshmarket_Close,https://d2arxad8u2l0g7.cloudfront.net/books/1172676537l/205650.jpg,482,2004
1691,One of the Children: Gay Black Men in Harlem,William G. Hawkeswood,4.50,2,/book/show/474977.One_of_the_Children,https://d2arxad8u2l0g7.cloudfront.net/books/1175057630l/474977.jpg,240,1992
1692,"Good, the Bad, & the Ugly: Kansas City Chiefs: Heart-Pounding, Jaw-Dropping, and Gut-Wrenching Moments from Kansas City Chiefs History",Bill Althaus,0.00,0,/book/show/18725715-good-the-bad-the-ugly,https://d2arxad8u2l0g7.cloudfront.net/books/1410152202l/18725715.jpg,225,2003
1693,Dart,Alice Oswald,4.04,290,/book/show/1037864.Dart,https://d2arxad8u2l0g7.cloudfront.net/books/1180416457l/1037864.jpg,46,2002
1694,Krik? Krak!,Edwidge Danticat,4.09,"5,431",/book/show/600404.Krik_Krak_,https://d2arxad8u2l0g7.cloudfront.net/books/1306476363l/600404.jpg,224,1995
1695,Like the Tendrils of a Vine: Brothers In Arms: Part 1 (Stripling Warrior Book 6),Misty Moncur,4.64,11,/book/show/24932437-like-the-tendrils-of-a-vine,https://d2arxad8u2l0g7.cloudfront.net/books/1433323284l/24932437.jpg,208,1908
1696,Capital of Pain,Paul Éluard,4.22,666,/book/show/117484.Capital_of_Pain,https://d2arxad8u2l0g7.cloudfront.net/books/1348275429l/117484.jpg,279,1926
1697,Martin Eden,Jack London,4.36,"12,243",/book/show/929782.Martin_Eden,https://d2arxad8u2l0g7.cloudfront.net/books/1344411175l/929782.jpg,480,1909
1698,Corto Maltese: The Ballad of the Salt Sea,Hugo Pratt,4.26,"1,386",/book/show/12028681-corto-maltese,https://d2arxad8u2l0g7.cloudfront.net/books/1333579404l/12028681.jpg,254,1926
1699,Life in the Far West: A True Account of Travels across America's Wilderness,George Frederick Ruxton,4.50,2,/book/show/25159312-life-in-the-far-west,https://d2arxad8u2l0g7.cloudfront.net/books/1429675527l/25159312.jpg,328,1849
1700,The Lost Honor of Katharina Blum,Heinrich Böll,3.70,"7,135",/book/show/69880.The_Lost_Honor_of_Katharina_Blum,https://d2arxad8u2l0g7.cloudfront.net/books/1338908394l/69880.jpg,140,1974
1701,"Breakdown (Stay Alive, #3)",Joseph Monninger,3.94,32,/book/show/20257153-breakdown,https://d2arxad8u2l0g7.cloudfront.net/books/1389673450l/20257153.jpg,208,2003
1702,The Opposing Shore,Julien Gracq,4.11,454,/book/show/2033025.The_Opposing_Shore,https://d2arxad8u2l0g7.cloudfront.net/books/1327868445l/2033025.jpg,304,1951
1703,The Kindly Ones,Jonathan Littell,4.02,"5,232",/book/show/3755250-the-kindly-ones,https://d2arxad8u2l0g7.cloudfront.net/books/1347999215l/3755250.jpg,984,2006
1704,The Wonderful Adventures of Nils,Selma Lagerlöf,4.02,"6,524",/book/show/771287.The_Wonderful_Adventures_of_Nils,https://d2arxad8u2l0g7.cloudfront.net/books/1293569262l/771287.jpg,240,1906
1705,The Powerbook,Jeanette Winterson,3.63,"3,511",/book/show/50653.The_Powerbook,https://d2arxad8u2l0g7.cloudfront.net/books/1170370867l/50653.jpg,244,2002
1706,The Martian Chronicles,Ray Bradbury,4.11,"138,137",/book/show/76778.The_Martian_Chronicles,https://d2arxad8u2l0g7.cloudfront.net/books/1374049948l/76778.jpg,182,1950
1707,The Ravishing of Lol Stein,Marguerite Duras,3.70,"1,946",/book/show/280.The_Ravishing_of_Lol_Stein,https://d2arxad8u2l0g7.cloudfront.net/books/1367749732l/280.jpg,181,1964
1708,The Interrogators,Brooklen Borne,really liked it 4.00,3,/book/show/17827471-the-interrogators,,114,1963
1709,"Blind Willow, Sleeping Woman",Haruki Murakami,3.83,"21,248",/book/show/9833.Blind_Willow_Sleeping_Woman,https://d2arxad8u2l0g7.cloudfront.net/books/1388789153l/9833.jpg,352,2006
1710,Tropisms and The Age of Suspicion (Calderbooks),Nathalie Sarraute,3.93,15,/book/show/761302.Tropisms_and_The_Age_of_Suspicion,https://d2arxad8u2l0g7.cloudfront.net/books/1239755735l/761302.jpg,0,1939
1711,War Music: An Account of Homer's Iliad,Christopher Logue,4.67,45,/book/show/25666078-war-music,https://d2arxad8u2l0g7.cloudfront.net/books/1444635123l/25666078.jpg,352,2009
1712,The Damned Utd,David Peace,4.10,"4,736",/book/show/984021.The_Damned_Utd,https://d2arxad8u2l0g7.cloudfront.net/books/1348174077l/984021.jpg,346,2006
1713,A Sight for Sore Eyes,Ruth Rendell,3.81,"2,762",/book/show/83410.A_Sight_for_Sore_Eyes,https://d2arxad8u2l0g7.cloudfront.net/books/1341035200l/83410.jpg,384,1998
1714,,,,,,,,2009
1715,"Bright Lights, Big City",Jay McInerney,3.73,"20,176",/book/show/86147.Bright_Lights_Big_City,https://d2arxad8u2l0g7.cloudfront.net/books/1399647015l/86147.jpg,208,1984
1716,The General of the Dead Army,Ismail Kadare,really liked it 4.00,"1,554",/book/show/223666.The_General_of_the_Dead_Army,https://d2arxad8u2l0g7.cloudfront.net/books/1358748734l/223666.jpg,256,1963
1717,The Emperor's Children,Claire Messud,2.92,"16,833",/book/show/3648.The_Emperor_s_Children,https://d2arxad8u2l0g7.cloudfront.net/books/1320497348l/3648.jpg,431,2006
1718,"Go Down, Moses",William Faulkner,3.93,"7,317",/book/show/17726.Go_Down_Moses,https://d2arxad8u2l0g7.cloudfront.net/books/1388191655l/17726.jpg,365,1942
1719,Born Yesterday: The News As A Novel,Gordon Burn,3.24,79,/book/show/3132882-born-yesterday,https://d2arxad8u2l0g7.cloudfront.net/books/1329679648l/3132882.jpg,214,2008
1720,Strange Case of Peter the Lett,Georges Simenon,3.51,"1,919",/book/show/12387747-strange-case-of-peter-the-lett,,,1931
1721,The Enchantress Of Florence,Salman Rushdie,3.56,"13,428",/book/show/1317696.The_Enchantress_Of_Florence,https://d2arxad8u2l0g7.cloudfront.net/books/1200508801l/1317696.jpg,359,2008
1722,"Holes (Holes, #1)",Louis Sachar,3.92,"685,498",/book/show/38709.Holes,https://d2arxad8u2l0g7.cloudfront.net/books/1327781893l/38709.jpg,233,1998
1723,"Twilight (Twilight, #1)",Stephenie Meyer,3.56,"3,532,672",/book/show/41865.Twilight,https://d2arxad8u2l0g7.cloudfront.net/books/1361039443l/41865.jpg,498,2005
1724,The Golden Apples,Eudora Welty,3.93,736,/book/show/12589.The_Golden_Apples,https://d2arxad8u2l0g7.cloudfront.net/books/1405911117l/12589.jpg,288,1949
1725,A Home at the End of the World,Michael Cunningham,3.88,"13,892",/book/show/2137.A_Home_at_the_End_of_the_World,https://d2arxad8u2l0g7.cloudfront.net/books/1442779849l/2137.jpg,342,1990
1726,"Gunpowder Green (A Tea Shop Mystery, #2)",Laura Childs,3.84,"3,238",/book/show/222949.Gunpowder_Green,https://d2arxad8u2l0g7.cloudfront.net/books/1388279660l/222949.jpg,244,1948
1727,In Ruins,Danielle Pearl,it was amazing 5.00,4,/book/show/28963779-in-ruins,https://d2arxad8u2l0g7.cloudfront.net/books/1459114238l/28963779.jpg,400,2006
1728,"Everything Ravaged, Everything Burned",Wells Tower,3.85,"6,678",/book/show/4291946-everything-ravaged-everything-burned,https://d2arxad8u2l0g7.cloudfront.net/books/1312001821l/4291946.jpg,256,2009
1729,That They May Face The Rising Sun,John McGahern,3.95,"1,350",/book/show/79930.That_They_May_Face_The_Rising_Sun,https://d2arxad8u2l0g7.cloudfront.net/books/1408925153l/79930.jpg,304,2001
1730,Close Range,Annie Proulx,3.99,"11,453",/book/show/27999.Close_Range,https://d2arxad8u2l0g7.cloudfront.net/books/1442895695l/27999.jpg,285,1999
1731,No Orchids For Miss Blandish,James Hadley Chase,3.70,"1,393",/book/show/521118.No_Orchids_For_Miss_Blandish,https://d2arxad8u2l0g7.cloudfront.net/books/1362508874l/521118.jpg,189,1939
1732,"La Marque jaune (Blake et Mortimer, #6)",Edgar P. Jacobs,3.97,518,/book/show/628648.La_Marque_jaune,https://d2arxad8u2l0g7.cloudfront.net/books/1328455374l/628648.jpg,70,1946
1733,Unless,Carol Shields,3.63,"10,428",/book/show/74462.Unless,https://d2arxad8u2l0g7.cloudfront.net/books/1327970989l/74462.jpg,336,2002
1734,Silicon Snake Oil: Second Thoughts on the Information Highway,Clifford Stoll,3.25,342,/book/show/208384.Silicon_Snake_Oil,https://d2arxad8u2l0g7.cloudfront.net/books/1320449509l/208384.jpg,256,1957
1735,"Presumed Innocent (Kindle County Legal Thriller, #1)",Scott Turow,4.09,"88,168",/book/show/425029.Presumed_Innocent,https://d2arxad8u2l0g7.cloudfront.net/books/1404412704l/425029.jpg,421,1987
1736,District and Circle,Seamus Heaney,4.06,724,/book/show/130402.District_and_Circle,https://d2arxad8u2l0g7.cloudfront.net/books/1316729161l/130402.jpg,96,2006
1737,The Last Gentleman,Walker Percy,3.92,"1,701",/book/show/84903.The_Last_Gentleman,https://d2arxad8u2l0g7.cloudfront.net/books/1312014658l/84903.jpg,416,1966
1738,,,,,,,,1951
1739,The Carhullan Army,Sarah Hall,3.36,"2,520",/book/show/777570.The_Carhullan_Army,https://d2arxad8u2l0g7.cloudfront.net/books/1328194455l/777570.jpg,209,2007
1740,Kaaterskill Falls,Allegra Goodman,3.63,"1,967",/book/show/28937.Kaaterskill_Falls,https://d2arxad8u2l0g7.cloudfront.net/books/1320405615l/28937.jpg,336,1998
1741,"Sexus (The Rosy Crucifixion, #1)",Henry Miller,4.04,"6,403",/book/show/252.Sexus,https://d2arxad8u2l0g7.cloudfront.net/books/1281419601l/252.jpg,506,1949
1742,The Emperor's Babe,Bernardine Evaristo,3.69,288,/book/show/702626.The_Emperor_s_Babe,https://d2arxad8u2l0g7.cloudfront.net/books/1327992293l/702626.jpg,272,2001
1743,"Amor, curiosidad, prozac y dudas",Lucía Etxebarria,3.51,918,/book/show/62056.Amor_curiosidad_prozac_y_dudas,https://d2arxad8u2l0g7.cloudfront.net/books/1331062225l/62056.jpg,320,1957
1744,"Gaston 1 (Gaston Définitive, #1)",André Franquin,4.19,185,/book/show/466163.Gaston_1,https://d2arxad8u2l0g7.cloudfront.net/books/1175003987l/466163.jpg,47,1957
1745,The Lost Leader,Mick Imlah,3.59,22,/book/show/5636118-the-lost-leader,https://d2arxad8u2l0g7.cloudfront.net/books/1356441697l/5636118.jpg,126,2008
1746,Practical Magic,Alice Hoffman,3.80,"32,487",/book/show/22896.Practical_Magic,https://d2arxad8u2l0g7.cloudfront.net/books/1388207715l/22896.jpg,286,1996
1747,The Position,Meg Wolitzer,3.29,"3,020",/book/show/534821.The_Position,https://d2arxad8u2l0g7.cloudfront.net/books/1403399578l/534821.jpg,320,2005
1748,English Passengers,Matthew Kneale,4.05,"4,541",/book/show/14257.English_Passengers,https://d2arxad8u2l0g7.cloudfront.net/books/1403179338l/14257.jpg,446,2000
1749,The Destiny Waltz,Gerda Charles,2.33,3,/book/show/1934143.The_Destiny_Waltz,https://d2arxad8u2l0g7.cloudfront.net/books/1327024961l/1934143.jpg,429,1971
1750,The Gathering,Anne Enright,3.02,"14,647",/book/show/998133.The_Gathering,https://d2arxad8u2l0g7.cloudfront.net/books/1442862724l/998133.jpg,261,2006
1751,The Terror,Dan Simmons,3.99,"21,288",/book/show/3974.The_Terror,https://d2arxad8u2l0g7.cloudfront.net/books/1442713631l/3974.jpg,769,2007
1752,"How Late It Was, How Late",James Kelman,3.58,"2,609",/book/show/89208.How_Late_It_Was_How_Late,https://d2arxad8u2l0g7.cloudfront.net/books/1358745713l/89208.jpg,384,1994
1753,Holiday,Stanley Middleton,3.29,401,/book/show/2066739.Holiday,https://d2arxad8u2l0g7.cloudfront.net/books/1374712300l/2066739.jpg,239,1974
1754,Saturday,Ian McEwan,3.60,"45,342",/book/show/5015.Saturday,https://d2arxad8u2l0g7.cloudfront.net/books/1431501825l/5015.jpg,289,2005
1755,Injury Time,Beryl Bainbridge,3.39,194,/book/show/448159.Injury_Time,https://d2arxad8u2l0g7.cloudfront.net/books/1415582686l/448159.jpg,212,1977
1756,Ceremony,Leslie Marmon Silko,3.71,"12,075",/book/show/588234.Ceremony,https://d2arxad8u2l0g7.cloudfront.net/books/1442880122l/588234.jpg,262,1977
1757,The Able McLaughlins,Margaret Wilson,3.61,718,/book/show/542883.The_Able_McLaughlins,https://d2arxad8u2l0g7.cloudfront.net/books/1347800994l/542883.jpg,268,1923
1758,Samuel Pepys: The Unequalled Self,Claire Tomalin,4.15,"1,693",/book/show/333295.Samuel_Pepys,https://d2arxad8u2l0g7.cloudfront.net/books/1320496252l/333295.jpg,528,2002
1759,Speedboat,Renata Adler,3.87,"2,800",/book/show/129344.Speedboat,https://d2arxad8u2l0g7.cloudfront.net/books/1411958261l/129344.jpg,192,1976
1760,So Big,Edna Ferber,3.99,"6,005",/book/show/257443.So_Big,https://d2arxad8u2l0g7.cloudfront.net/books/1392451491l/257443.jpg,376,1924
1761,Offshore,Penelope Fitzgerald,3.59,"2,907",/book/show/108615.Offshore,https://d2arxad8u2l0g7.cloudfront.net/books/1219509636l/108615.jpg,140,1979
1762,Postcard,FL@33,3.88,8,/book/show/6100207-postcard,https://d2arxad8u2l0g7.cloudfront.net/books/1348386863l/6100207.jpg,192,1992
1763,Behind the Scenes at the Museum,Kate Atkinson,3.93,"21,843",/book/show/28940.Behind_the_Scenes_at_the_Museum,https://d2arxad8u2l0g7.cloudfront.net/books/1436172919l/28940.jpg,336,1995
1764,Flowering Judas and Other Stories,Katherine Anne Porter,3.88,52,/book/show/1767781.Flowering_Judas_and_Other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1277091260l/1767781.jpg,285,1930
1765,The Love of a Good Woman,Alice Munro,4.05,"5,130",/book/show/111151.The_Love_of_a_Good_Woman,https://d2arxad8u2l0g7.cloudfront.net/books/1364181686l/111151.jpg,352,1998
1766,"Money Making Box Set: Learn How To Make a Profit by Selling on Amazon Plus Guide That Will Answer all your Questions About Kindle Unlimited Subscription ... sell something on amazon, selling online)",Andrew Wood,0.00,0,/book/show/30293640-money-making-box-set,https://d2arxad8u2l0g7.cloudfront.net/books/1464247430l/30293640.jpg,220,1969
1767,The Chymical Wedding,Lindsay Clarke,3.81,378,/book/show/1227331.The_Chymical_Wedding,https://d2arxad8u2l0g7.cloudfront.net/books/1389579820l/1227331.jpg,548,1989
1768,Alice Adams,Booth Tarkington,3.64,"3,106",/book/show/525818.Alice_Adams,https://d2arxad8u2l0g7.cloudfront.net/books/1259541358l/525818.jpg,268,1921
1769,"Lord of Misrule (The Morganville Vampires, #5)",Rachel Caine,4.18,"39,310",/book/show/3558003-lord-of-misrule,https://d2arxad8u2l0g7.cloudfront.net/books/1388214471l/3558003.jpg,244,2010
1770,Kate Vaiden,Reynolds Price,3.87,"1,143",/book/show/13042.Kate_Vaiden,https://d2arxad8u2l0g7.cloudfront.net/books/1415006014l/13042.jpg,306,1986
1771,Being Dead,Jim Crace,3.69,"3,651",/book/show/92559.Being_Dead,https://d2arxad8u2l0g7.cloudfront.net/books/1362225657l/92559.jpg,196,1999
1772,Philadelphia Fire,John Edgar Wideman,3.47,507,/book/show/85755.Philadelphia_Fire,https://d2arxad8u2l0g7.cloudfront.net/books/1382941253l/85755.jpg,208,1990
1773,Music & Silence,Rose Tremain,3.93,"2,636",/book/show/6167.Music_Silence,https://d2arxad8u2l0g7.cloudfront.net/books/1386925361l/6167.jpg,512,1999
1774,The Edge of Sadness,Edwin O'Connor,3.86,"1,615",/book/show/87202.The_Edge_of_Sadness,https://d2arxad8u2l0g7.cloudfront.net/books/1347499598l/87202.jpg,646,1961
1775,The Chip-Chip Gatherers,Shiva Naipaul,3.56,66,/book/show/456711.The_Chip_Chip_Gatherers,https://d2arxad8u2l0g7.cloudfront.net/books/1328048369l/456711.jpg,320,1973
1776,His Family,Ernest Poole,3.61,"1,223",/book/show/543095.His_Family,https://d2arxad8u2l0g7.cloudfront.net/books/1348108588l/543095.jpg,336,1917
1777,The Elected Member,Bernice Rubens,3.62,730,/book/show/1565490.The_Elected_Member,https://d2arxad8u2l0g7.cloudfront.net/books/1421010229l/1565490.jpg,240,1969
1778,Seaview,Toby Olson,3.62,42,/book/show/156197.Seaview,https://d2arxad8u2l0g7.cloudfront.net/books/1328861841l/156197.jpg,250,1983
